harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-23.99723636172853,-31.137645934780434,-48.34201807629384,-38.195195100300204,-42.75409222680735,-34.63208604188085,-52.2486477072508,-53.84108731184677,-53.36773478749496,-57.12547865389013,-56.59025946475122,-52.01591728084171,-68.7863601259709,-51.50027196041497,-59.569184323993255,-69.16000410808427,-69.54593501613762,-69.4123173649867,-63.825344109716546,-61.18333058028338,-69.585962088709,-71.62373524600794,-59.01843595606244,-64.64496736301027,-77.56562120105197
-50.825244356033906,-66.04510876257578,-63.6666037644551,-66.57573218418423,-76.58223573777656,-80.71950941263796,-84.81778084872978,,,,,,,,,,,,,,,,,,
-47.8015908927666,-62.982252100675176,-46.86246973888123,-70.42295964149318,-63.95558105730287,-68.41082374067922,-71.17182946347117,-81.60831792100939,,-89.86858416163122,-87.01031275559042,-79.87075679233818,-83.68392085994978,-87.94998107317168,-85.96045449562781,,,,,,,,,,
-33.00889618899189,-25.830757732440222,-36.00116676603799,-46.84752175489554,-41.28560616859541,-42.18602523480023,-43.02020122971159,-40.98951483884447,-52.03374677015598,-47.95443329184417,-53.921714339110984,-62.55026793629187,-48.30383270578767,-67.53729839446675,-55.50417153016445,-67.14151245332145,-70.15069832667892,-80.58484998646172,-71.565669271159,-74.11960450791808,-86.79274129289082,,,,
-38.89295873722807,-47.75509797510697,-44.80330086793193,-53.03615831236491,-69.30243963065686,-60.07006731308916,-60.82951414015456,-72.72513049230275,-72.9682642881365,-76.32843360036033,-85.79355775129117,-73.99513990292168,-80.82284880904561,-73.50108816516119,-89.16536427634374,,-87.95082993294133,,,,,,,,
-22.86644796799333,-37.33244352158329,-31.77471114561199,-36.353672629604496,-43.33299880890815,-39.62126166142896,-48.753413207706025,-53.90246824483979,-62.23374628943703,-62.56766483147462,-55.83121479448624,-58.70846043295076,-74.86028558564365,-62.219379872649,,,,,,,,,,,
-31.678298052040553,-37.84403970285535,-33.811751608317934,-47.15780804430595,-54.99725532848523,-47.58670018845653,-54.40409151164105,-52.01266224635353,-68.54182642162169,-59.63547110444212,-73.94843496085691,-67.2982615930245,-74.00005124387575,-76.06226123906305,-73.89478195814873,-72.27722144184482,-73.98133840089206,-79.13019311498392,,-76.14338790352708,,,,,
-23.464935791516158,-33.185467999887145,-36.37418417863646,-38.07984408884217,-32.48035731822035,-59.98056548877755,-48.598088718725165,-54.28650817826196,-63.709198591421554,-67.03826376370117,-49.009175369959,-57.851731693797525,-55.3837057226335,-59.652217723877094,-60.640054894283224,-80.22738021660273,-70.71469986018535,-70.95366542418779,-81.89347246546406,-70.90460522592949,-64.02266018806255,-66.318629335986,-66.31328838615056,-72.84277172706464,-85.25488589878512
-39.89889647227443,-50.72229081100906,-47.61934714021456,-47.09927475093243,-60.4678790244183,-43.27860847938874,-58.456741449122944,-51.521539483837834,-52.44623411017133,-59.016117247502386,-61.61718293511539,-55.75899077305902,-65.98645863982145,-79.15632032366159,-72.19781007984139,-71.86943811337058,-82.20520311066926,-76.49743735456268,-87.20781957378662,-87.76988704442985,-77.17875117661424,-88.94292477330829,-88.94292477330829,-84.62134617804381,-85.6384780595203
-24.99144189727581,-33.979769223709184,-34.361532471633964,-34.93859114949384,-32.55550299320079,-36.22961901365354,-35.32337677925297,-41.303716729067624,-55.676867452252196,-52.36741944381852,-44.51841129166257,-46.87252466881073,-48.23145944357022,-58.38876279554764,-51.26965588366324,-53.8791052414129,-55.15795322962175,-67.83102645753752,-61.683181065139614,-62.92383888270881,-56.736206913143405,-65.26200996500879,-83.07842087234935,-75.00035176932946,-74.3826005724598
-31.080562543836088,-22.800802220777996,-26.817773877479144,-28.974910504378524,-25.82898632712095,-42.26915005849528,-29.144013203424855,-30.150376253249444,-42.67916273928913,-41.60009799328874,-40.09622052822961,-42.64892893471396,-42.372209164605785,-54.31047431169835,-34.29084018001938,-39.9419051184072,-44.423079737993156,-51.00287981404381,-50.78041423584072,-69.66766653944629,-64.58048110565485,-75.8349261918442,-73.55489792864621,-64.29354668693588,-68.5374897814354
-36.314780257128554,-32.72158810245382,-27.23305200174665,-28.556364316422393,-27.515099770902918,-35.09681957252934,-41.074831340622545,-45.722122739406664,-51.1571394793525,-51.53300086155984,-59.95541880242333,-79.63429002289016,-74.99884250571682,-59.505207112795304,-74.37092423022426,-63.111572466040656,-69.16316000564923,-70.63449962150726,-64.90707757530052,-73.21715594048754,-74.42979722010888,-77.65485374130056,-84.48213415089764,-76.20907678377452,-77.68296308743442
-35.30572794346475,-31.134149533827912,-38.74989147872367,-56.1966610144913,-43.79379268406798,-50.38984016708602,-55.00973590096075,-54.12240935840563,-44.902388770930195,-50.47599618477002,-59.18092646876715,-66.4515117375887,-74.36716259799742,-72.67397442790393,-74.78962149175388,-70.82439997538938,-71.50433040915556,-85.43100845526563,-68.89887315610001,-73.6123790405278,-73.09079545663143,-76.02351462742867,-83.96352561235638,-87.86018828513377,-78.10542544407635
-36.12958605657193,-36.15215758546323,-38.6381460273514,-41.08104177030552,-34.477144441317996,-53.39553905707318,-68.41688566931802,-41.75055039360658,-61.41441397641427,-56.366093017283674,-53.25425837423379,-62.62991060761333,-67.91607579367412,-67.34612474715996,-67.45169363987168,-73.30921187361768,-62.01673002367688,-67.74415152932765,-82.01866858714843,-78.7641584762503,,,,,
-30.858145430320388,-40.088652754589624,-39.66907501888262,-41.286720240699104,-40.475712837345526,-53.28432056761316,-60.015637672588774,-58.53289457041995,-51.912042348293134,-59.12272277577784,-56.75052865765394,-61.336064943870625,-63.85497289468744,-60.02651069594899,-62.69613645344207,-68.68468394702228,-67.0554130644252,-71.59261815682619,-82.55686316528403,-86.32578221031278,-73.64485030325415,-72.54147958476626,-77.57149430062348,-78.97863223880758,-84.18584116988659
-14.160235465224252,-37.05078661683817,-41.56474726971208,-42.800694278932106,-45.23892695929269,-37.801959895157374,-37.4140581321144,-52.100564072280655,-45.76528864220272,-56.689392311759555,-62.06759234848699,-50.95113731307239,-55.438950961781835,-58.097436328835876,-56.458342670787324,-61.69588650300195,-64.50263343240916,-50.524967933571936,-63.71529172719916,-61.46515838637129,-62.45113231153895,-70.327868586979,-57.091081383098604,-69.4989004740787,-73.74948989062509
-14.596606792989284,-22.350875185688363,-28.52254247766957,-32.73751075991062,-38.17681614029341,-44.66133379990675,-38.05336013005568,-48.07033776923169,-44.828825720091444,-47.85789719317398,-51.90226877670416,-50.571250081099336,-51.312629234484696,-51.7839285882891,-55.359802604810135,-58.666981451622675,-67.7510281239185,-64.86034776419184,-62.86783046715982,-63.09245171034248,-69.99906735718578,-70.6549121630009,-73.65411779647606,-72.4972105879982,-81.60215078016444
-27.879545358225922,-36.509909718920696,-45.09027015252894,-43.34910735225472,-54.0104982237969,-51.98081814813668,-61.43679131115043,-71.54332926720018,-77.92050316019443,-84.34579626723529,-71.23891457428543,-79.1335552313779,-82.11186810301534,-89.9483252887795,-82.02003271185801,-85.35916723399727,,,,,,,,,
-27.65270218607936,-46.14728417007169,-51.21155760799885,-63.85724896022446,-49.676704708401026,-54.137898890903585,-52.78949674335015,-57.285943382473754,-61.66993910144186,-53.9959855574082,-64.68285744941666,-72.72384885591471,-71.71578385107568,-66.51080064498936,-63.298948479297586,-72.01851772429019,-74.80953459813179,-86.98377933944904,-85.20225119033972,-74.15833490634948,-87.04202547909036,-71.33081190695886,-85.22068472230603,-79.58133997967575,-86.52380626859737
-28.028422261352045,-28.136687634467965,-28.784777085903997,-25.29271771460889,-28.097662289707454,-27.391783037084053,-35.21437815067432,-47.31383633332204,-49.8175097687018,-45.19820684412101,-49.87524178419185,-47.77454922931555,-42.03533264467356,-46.48462249264689,-46.36137065034304,-54.9661073369062,-56.708389708871636,-46.62858789432122,-48.13681862237499,-68.03120480557345,-68.17663152965845,-71.39913692116968,-69.09055776849718,-68.90912471082038,-73.81151285603444
-39.2594331043414,-42.480118914157984,-47.59940596173339,-53.913091269319274,-61.45894920739965,-64.318991304158,-52.771951302874584,-72.67656393868225,-44.45459450217319,-63.60029719764895,-42.42117674650398,-60.2263838499502,-69.56503514056665,-88.63618405874996,-66.88038735165715,-67.55397181878212,-83.71252137831046,-74.7557394057729,-79.82740896030614,-77.51710310608762,-82.11163873225026,-76.32290135767175,-77.55704660778002,-82.06307462923144,-83.4181153284387
-54.07802485995089,-53.61002539394094,-44.914495489329596,-44.18117486303281,-48.123925487778834,-55.63740756869503,-66.81420872397774,-60.887348810934284,-61.44333853249153,-76.39508730385572,-72.84669480864864,-76.07536855767688,-73.8832215062646,-81.84836232506191,-77.97308035087677,-72.08096406648808,-77.67094610479441,-81.26798264121481,,-82.68840208516943,-89.60613110650648,-84.29304475979004,-89.39319143075703,,
-14.084317933650938,-30.997589796202174,-35.50480626966441,-39.02431535769966,-30.403498361786973,-40.84254099754352,-35.08121868670665,-35.5774829816803,-47.2317388787482,-42.04045868033602,-46.62483839851781,-65.2050084811458,-59.29558834179547,-60.4663804192803,-60.40886310920506,-47.24609883024747,-53.763454891525214,-64.45130897254475,-56.49152831897794,-54.402502802489664,-62.518984566406814,-63.71320166715265,-62.68977417568357,-72.63931361236665,-81.19488966195834
-32.09813110591706,-36.059564760912394,-58.49215315949715,-54.90047772192617,-40.849071743676745,-45.605422158385444,-48.92038658763599,-56.459373789351496,-51.0426950098124,-70.68080053449181,-56.943831469432915,-65.34066896026039,-65.95548159210266,-69.95407356527379,-73.45999772860752,-74.69126116911177,-74.01923342887011,-79.7886622366942,-70.65249019098663,-74.35992218449837,-85.18011198431873,-75.02793456402419,-80.52479500916826,-79.7131469703511,-86.40157717671815
-32.86541306153226,-51.515970891659975,-53.141517707991596,-63.76635430562599,-66.39593361515634,-50.552344406615326,-69.885175369501,-62.319311460487896,-60.03077564813206,-71.03855686032124,-67.03327442850426,-71.03026848872051,-82.6809786242774,-73.57651549524415,-86.36252142679733,-79.1967386823067,-85.18175649529758,,,,,,,,
-21.700224357431612,-32.12535052811485,-32.01738873296241,-56.449242649903965,-31.09852273913858,-41.90403961274005,-42.99535040328793,-53.1145522420149,-53.24129141839373,-49.2350527185633,-47.4770130681687,-52.76371595847061,-60.456586371653074,-54.41108347634562,-61.173543392651574,-62.99910434274926,-63.6623460732921,-65.39480431235033,-75.56135585806692,-76.96865356337503,-73.18400122311932,-70.07437307102414,-70.28928667889981,-73.70748020584715,-78.08764800633655
-32.70512339589596,-26.551376529461386,-28.885229014644448,-44.093654178392555,-45.870897932939926,-58.771140037075774,-49.07023981676694,-64.19507853099027,-59.48307911991206,-63.66114836193934,-58.47717342075487,-66.73682874971622,-55.822608161603846,-66.31313175585451,-68.24161153903368,-69.17485925856374,-73.59226686129588,-80.57283362322143,-86.15227394419824,-81.80233541108863,-79.13288287839192,-81.75657001715443,-82.8933898473701,-81.30672083037133,-89.28182966828456
-26.102522802819117,-43.3035012165231,-48.21387417865888,-43.28000242666765,-45.48535701924392,-48.472873432018645,-48.77219507209741,-49.06097564888487,-59.0328577563359,-67.03706391604733,-67.48531123478537,-66.47169305558423,-69.11914846627838,-77.44030956231542,-71.51829661554596,-85.25519853978382,-76.20728895793444,,,-82.56577028209539,,-76.77219213659077,-87.31187751644819,,
-51.90435345947684,-60.31742107355672,-58.31294611725079,-64.18693757418734,-66.41016447021936,-72.83939479182538,-69.07632578096086,-70.13779926998478,-82.5093487342369,-82.44185351392893,-88.14664319856473,,,,,,,,,,,,,,
-37.94721798339251,-38.23965786022343,-37.39654727726708,-44.47874380065327,-45.38412083087265,-52.13095293741147,-39.92882288179972,-49.79126309840708,-49.895029014902676,-68.13203972217482,-57.72842798747217,-62.163584873622746,-62.358128334604,-66.75371542406408,-71.9771339874294,-66.84117504032967,-73.36106391137449,-88.89418160881304,,,,,,,
-23.705429040858625,-28.11335420132102,-37.334861445773825,-30.098417308233465,-33.559256852180816,-43.79733676964056,-46.23093374977969,-46.21834085738132,-64.08119302099554,-55.03190280529113,-61.43078339349943,-71.6959003494087,-60.66938107118622,-60.41915537371102,-64.68036861594568,-74.46506809478792,-71.26460311295097,-77.01873019963311,-74.06225307545665,-75.43802845620756,-75.81978943974752,-70.48349145912141,-76.94811130040279,-81.58375383441167,-79.9212205287948
-31.398408893805765,-32.333695990103244,-40.70862671667113,-48.505098009700745,-43.953528141745096,-42.28021078446907,-55.581841503226144,-54.656263582944256,-48.50658887576789,-53.989234819876124,-51.77480377667924,-48.25770156736876,-59.77146368185839,-51.42920157996825,-48.13768873442427,-52.094365435247795,-74.70341451186187,-67.11220111041327,-74.77585627335705,-68.20081685646605,-67.33477193809638,-69.3525508041684,-72.49035277247998,-84.88592748078429,-69.52607808529739
-51.011980142287214,-47.277142015035125,-41.76736668977915,-39.836672707756094,-38.33437205449256,-48.67337704523226,-58.40319902510919,-56.56397039104204,-57.70411796438276,-61.856406763732295,-65.67326899839146,-68.44560615804973,-65.16058372674242,-74.86362366972554,-66.65306856075934,-69.86538123621732,-74.27581830420357,-74.56749206665212,-85.9187590291492,-81.32502645830021,-80.57567742905619,-84.13755679774778,-84.23364580298912,-83.81947176427707,
-48.69445405217438,-52.425472076814,-54.276497471695144,-47.252461159864296,-43.37135890742596,-61.0452264339435,-57.94511675971935,-62.57976389819101,-58.74467716754616,-69.87671779058842,-65.97747903485221,-74.06689993027783,-67.03293440741298,-82.2006766268098,-71.20868104057982,-79.01008597492086,-74.12376687736241,-73.82496647180842,-81.91959228494277,-87.93094716295316,-84.86035433496957,-82.24286825701292,-89.33304517020171,,
-31.26318924791878,-34.870004794947796,-29.012782197271953,-44.329679696140644,-41.900060350189484,-45.27244751574113,-41.085684405929406,-44.266854414438896,-43.85931815833177,-66.00490231586882,-69.95836122835975,-58.579561750618915,-66.83674201314142,-69.33549734771408,-59.746178749900935,-61.58063907497694,-63.981425940406226,-69.5403398739472,-66.8217627020418,-61.98205374621682,-61.74935650613489,-67.41940345268847,-73.08701268688436,-69.96641451791538,-79.74667127765102
-44.236797850053335,-47.24236612136449,-48.90706624738843,-48.77680589605891,-47.92196608937887,-65.400723125191,-47.94939251189166,-58.418357650686296,-61.56542148400202,-62.86397105605887,-52.11309949007708,-60.54423016949712,-57.09611351370001,-69.26353420353962,-61.72845479741263,-66.94416095424586,-67.92869083549536,-77.78148067577379,-81.55335256583231,-71.18756232312667,-86.63795196613347,-75.49147359909054,-74.51929856405573,-83.16192533619821,-87.10167954241278
-24.095451284425884,-20.325047540330075,-29.755992064553087,-34.780377326931365,-50.51309694626944,-50.74221362690109,-39.09249790770013,-30.71159859931586,-43.29870438526067,-52.050093973701564,-53.09997596009123,-64.4145991889308,-61.251235389038165,-58.155324865748554,-62.373680549979966,-57.649692218603406,-62.46771970534624,-59.528899412368794,-61.78511181480041,-66.08072674873189,-78.66258701336149,-63.56430864398445,-78.11526538180188,-67.84316538696677,-69.51192852898667
-36.288826140396786,-50.85192695754264,-39.89064906989659,-46.13839774537532,-59.60253816638408,-62.57356059717169,-71.61531793517801,-72.45536793769739,-71.62996922051403,-73.67692899711969,,,,,,-81.4494274296963,,,,,,,,,
-44.87804520650856,-34.82627876524588,-54.111657997986725,-41.09903139377381,-50.39986974528799,-57.19407088941546,-50.46394613272915,-52.54325116088939,-57.993221419687416,-60.23704766452419,-55.53757169461064,-55.454879632211224,-48.19367419559224,-61.67168226139355,-48.73701916609726,-55.758172034726144,-58.17306986147276,-55.5242190203557,-69.26627397280318,-57.69033137108132,-77.36857878788828,-72.62044328017018,-72.79754851232478,-67.7070761465798,-72.9167351093926
